,0
0,0.35539380400648085
1,-0.830057719329395
2,0.8518853969764907
3,0.5248902632560222
4,1.7381485159444152
5,0.47368809701526565
6,-1.286789539523567
7,-1.147054224074309
8,-0.6105844077091561
9,0.011060208107578318
10,-0.23248796736153224
11,1.0178648709429654
12,1.1060126023793253
13,0.35636979210049463
14,1.0902194823842886
15,-1.6714051305711821
16,-0.6103586244883286
17,0.5437282105201567
18,0.6158202363615806
19,1.3313101517271337
20,-0.07850903493203301
21,0.8114705437638133
22,1.6440998000146674
23,-0.11212240636062243
24,1.8912808631345726
25,0.5678989737112188
26,-0.16221537906240116
27,-0.08221012136318903
28,0.16651126831627555
29,-0.27738015451196046
30,0.9789464964530386
31,0.9639305465024306
32,0.2455403635230304
33,-0.05852365901808161
34,-0.6157789808737787
35,0.2240590115727355
36,-0.4529050155381524
37,-1.6211755937247543
38,1.0004386169879345
39,-0.026589616804933724
40,-0.10957894945805258
41,1.8083759676301432
42,0.18018405935178702
43,-0.6168124584184179
44,-1.4125207944549376
45,1.1385838308821306
46,0.6971412178321207
47,-1.6363855834495291
48,-0.9456449845847924
49,1.1304014030812328
50,1.592782845951855
51,-0.6569910755987798
52,-0.11029230392714122
53,0.16366490765697972
54,-1.1573237870853128
55,-0.7096784994894269
56,0.4182919687489154
57,1.2284242050380416
58,0.28895512611046276
59,-1.0479297192618648
60,0.492146448215266
61,0.8522721991956677
62,0.7163328268668321
63,0.9478896953003507
64,1.1673675552682912
65,-0.5750992784921689
66,-0.43495943172433565
67,-0.20692349693993356
68,-0.7504309193219025
69,-1.6044084566174206
70,-0.7494731652548419
71,0.8905955296361261
72,0.17592525186157298
73,1.2362284860881114
74,-0.8876864861967271
75,-2.500881036268711
76,0.48876996425626107
77,0.2382461181881847
78,0.8621949867956469
79,-0.31319605499482284
80,0.8755543830480679
81,-0.1268898950282833
82,0.11640179385906199
83,0.2614767276351213
84,-0.9997756893205294
85,-0.5247757453988028
86,0.41247075786945037
87,-1.646196966238101
88,1.434253476444858
89,2.1673582002811784
90,1.2962286594539625
91,-2.0827316406864984
92,-1.9305406650290236
93,-1.3128186294627622
94,-0.5922370110920879
95,-0.9035928017532846
96,-0.5607431366952124
97,0.5549293770793414
98,0.7310267058173302
99,-0.08680986264571805
100,-0.8192482639669059
101,1.3166430248346395
102,-0.8409712517065155
103,1.1579769459166973
104,-1.3965523367368693
105,-1.1536987917769026
106,0.2570279424029427
107,-0.8484696973121308
108,1.2963525162109582
109,-0.14695854517924334
110,1.5817523020424642
111,0.2177167517548504
112,-0.31123410887799846
113,-0.7589224468023784
114,0.2487845491724653
115,0.2080032197074265
116,-0.3428059117865633
117,-0.4811983487478037
118,-0.7424492646434399
119,0.4410706682891618
120,-1.2805599275832793
121,1.896336261376212
122,-0.2784816871016684
123,-0.7310293003939908
124,-1.4271423234498806
125,0.5297386807176876
126,-1.5600509660272261
127,-0.028612762138259664
128,-0.2933537197622421
129,-1.2746804424120086
130,-0.004233248912054787
131,2.099488755447005
132,0.43398390744855503
133,0.01927317155382937
134,0.08134681198451149
135,-0.9588919672724365
136,0.48856951817098476
137,-0.010165692648279372
138,-1.290138793419192
139,0.39758344542384666
140,0.02859460437366393
141,-1.4214290248479549
142,0.2755167134759808
143,1.3693109798435878
144,0.8602897401444108
145,1.044960170114879
146,0.20641631141976358
147,-0.4830059080186173
148,-1.6152246042917893
149,-0.21768199383053993
150,1.0459638496652786
151,2.1953598519399478
152,-0.33320964365532174
153,0.7359914229464416
154,-1.8889404406430055
155,1.1266624356097152
156,0.35704662487178673
157,-0.6758623588455837
158,2.1249799164787344
159,1.3835357464277769
160,0.37978715513524947
