,0
0,-1.439115177900647
1,0.8309411642296107
2,0.7790996761045826
3,-1.0320124135418198
4,0.29507781709009484
5,0.24488381039866072
6,1.8432376995513007
7,-0.5540033766960001
8,-0.7740539002021769
9,0.43749275998813386
10,-0.02223646561237997
11,0.8991362604785631
12,-1.2983535142875258
13,-1.1298579413752676
14,0.026404238006103628
15,1.885874485198763
16,0.5095352926393241
17,-0.6852762148700927
18,-0.7219587197039878
19,-2.980501813912728
20,0.6460710517246274
21,0.27621997298875345
22,0.823520854171972
23,-0.2994475423462301
24,0.8169066669259817
25,0.3367277197092942
26,-0.04216059355763957
27,0.3260528777618864
28,0.04415504892625307
29,-0.32438035108895863
30,0.15917115540274734
31,-0.9150935651694221
32,-0.9484718973874076
33,0.023484038636675798
34,0.4634847937225996
35,-0.1574693981551968
36,0.5313374848450567
37,-0.2140852457677654
38,-1.4598572371161977
39,0.4506501451655958
40,-0.04367712301501175
41,-1.287381851076392
42,0.3474828447872284
43,-0.7439502449354235
44,-0.6591838928808433
45,-0.41872849927225936
46,-0.35514323430926564
47,0.992544216324331
48,0.6319653481300869
49,0.385587612308731
50,-0.32049187033579685
51,-1.519276992284329
52,0.4327763203119541
53,0.22747303846628544
54,-1.5910329556683938
55,-0.9703893074619114
56,1.270529985324034
57,-0.8631081102208664
58,-0.0029579062872575634
59,-0.951734423642984
60,0.4467599014182212
61,1.2263719506079942
62,0.5546725682323675
63,-0.44632580502136054
64,0.2826538041246409
65,-0.16632606737440536
66,-0.30720511175983467
67,-0.970565302699493
68,0.5143766894856276
69,1.6154034380074032
70,-0.39810494310763533
71,-0.30403070608626037
72,0.6130874443049755
73,0.022846683161373067
74,0.16820775556113512
75,2.812687538552726
76,-0.3248679984585538
77,0.42665965567974706
78,-0.601691376585982
79,-0.5304503902845219
80,-0.32543898928076104
81,0.15557829333184559
82,-0.37929008654427276
83,-0.7700817691867975
84,-0.5453641103372178
85,-0.7320627231147758
86,-0.2904389698804825
87,1.5119718417208352
88,-1.3988938107856916
89,-1.3106555542582847
90,-0.8441397050994028
91,-0.5822774064583235
92,-0.08370855232221112
93,1.046496333300144
94,-0.020793704511585614
95,0.4707023335003581
96,0.28139620247713865
97,-0.23750533481266356
98,0.6012575260680456
99,-0.6440899495324196
100,1.0688947647033746
101,1.9251926086096212
102,0.28041906143123607
103,-1.608439250511454
104,-1.328186861464823
105,-0.8835748548692911
106,-0.6878805893083078
107,-0.6067532874307152
108,-0.9197829108226255
109,-0.4614661370744062
110,0.6179516738032615
111,0.8505783226542627
112,-0.45179268841660897
113,-0.07223103434321344
114,0.3166719302973956
115,1.8556293339062009
116,0.0387446676809794
